Name,"NCBI GI","Uniprot Accession"
511420,,Q6NKJ7
511421,,Q735Y9
511422,,Q73KK1
511423,,Q79Z12
511424,,Q7CSP9
511425,,Q7CTE3
511426,,Q7CTI9
511427,,Q7CUS0
511428,,Q7CV86
511429,,Q7CV87
511430,,Q7CW05
511431,,Q7CW67
511432,,Q7CYA2
511433,,Q7D336
511434,,Q7NMF9
511435,,Q7NTN8
511436,,Q7NV24
511437,,Q7P137
511438,,Q825N8
511439,,Q826N1
511440,,Q82BD6
511441,,Q82BK1
511442,,Q82CM6
511443,,Q82EX5
511444,,Q82KW5
511445,,Q82L25
511446,,Q82LM7
511447,,Q82M34
511448,,Q82PF0
511449,,Q880V2
511450,,Q880Y3
511451,,Q880Z3
511452,,Q881Z8
511453,,Q883G4
511454,,Q8A6X1
511455,,Q8A7U0
511456,,Q8A9J1
511457,,Q8AAH8
511458,,Q8CVB6
511459,,Q8DS69
511460,,Q8DXP2
511461,,Q8EAA6
511462,,Q8EB22
511463,,Q8FD35
511464,,Q8KIL5
511465,,Q8KIL8
511466,,Q8KIM0
511467,,Q8KIM1
511468,,Q8NR10
511469,,Q8NUA9
511470,,Q8RDP0
511471,,Q8REE2
511472,,Q8TKX7
511473,,Q8XPK7
511474,,Q8XR42
511475,,Q8Y004
511476,,Q8Y0M6
511477,,Q97J33
511478,,Q97JD5
511479,,Q9I2F8
511480,,Q9K631
511481,,Q9K692
511482,,Q9K6J7
511483,,Q9K7C2
511484,,Q9KAG4
511485,,Q9KLK6
511486,,Q9KN35
511487,,Q9KSD3
511488,,A5EDS0
511489,,A5EDT0
511490,,A5EEL3
511491,,A5EEY9
511492,,A5EEZ0
511493,,A5EFA8
511494,,A5EFB3
511495,,A5EGT5
511496,,A5EIR5
511497,,A5EK77
511498,,A5EL09
511499,,A5EPI6
511500,,A5ER14
511501,,A5EU11
511502,,A8AED1
511503,,A8ANJ9
511504,,B0NM44
511505,,B0NPJ4
511506,,B0NVD6
511507,,B1JGP3
511508,,B1JHB0
511509,,B1JHB3
511510,,B1JHV7
511511,,B1JJB4
511512,,B1JJC5
511513,,B1JJZ1
511514,,B1JKC9
511515,,B1JNM1
511516,,B1JP01
511517,,B1JPL6
511518,,B1JPZ0
511519,,B1JQ43
511520,,B1JS18
511521,,B4EBV0
511522,,B4EM68
511523,,B4ENI4
511524,,B9J817
511525,,B9J8H1
511526,,B9JAF0
511527,,B9JAF7
511528,,B9JAH0
511529,,B9JE46
511530,,B9JF75
511531,,B9JGP0
511532,,B9JGP1
511533,,B9JHW1
511534,,B9JHW2
511535,,B9JHX2
511536,,B9JHZ2
511537,,B9JIG2
511538,,B9JIN4
511539,,B9JJU0
511540,,B9JKM5
511541,,B9JKX8
511542,,B9JL04
511543,,B9JL30
511544,,B9JL62
511545,,B9JL69
511546,,B9JLN1
511547,,B9JM49
511548,,B9JN29
511549,,B9JN76
511550,,B9JNS4
511551,,B9JPJ1
511552,,B9JPX2
511553,,B9JQE2
511554,,B9JQF4
511555,,C5ZFM1
511556,,C5ZMP2
511557,,D0B694
511559,,D3UY17
511560,,D3V8S0
511561,,D6ZQH0
511562,,F2KW80
511563,,F2KW85
511564,,F2KWV9
511565,,K8QM54
511566,,K8R2G9
511567,,P49308
511569,,Q0K137
511570,,Q30W41
511571,,Q3JMM1
511572,,Q63LI2
511573,,Q63P08
511574,,Q7NA77
511575,,Q8FX27
511576,,Q8G202
511577,,Q8YHY3
511580,,Q31K87
511581,,Q935X3
511582,,L8AGT7
511583,,B1WXF6
511584,,Q7UZR1
511585,,A2CCV1
511586,,B2J2W9
511587,,Q318E5
511588,,Q7V4L2
511589,,A7IE33
511590,,A9BCT7
511591,,A8G7A2
511592,,Q8ZMG5
511593,,Q8ZRS5
511594,,Q8YRJ2
511595,,D3P2I3
511596,,A2BTH8
511597,,Q7V9S4
511598,,A2BYY0
511599,,A3PF87
511600,,A9CLQ0
511601,,Q8RGQ9
511602,,Q8FEK9
511603,,Q8FJW7
511604,,Q8FUV5
511605,,Q8FXD1
511606,,Q317G7
511607,,B4EI13
511608,,Q6CZ25
511609,,Q6D0N7
511610,,Q4KBD3
511611,,Q87V79
511612,,Q8YB10
511613,,Q3M7F3
511614,,B7JB05
511615,,Q7N446
511616,,A0QQW2
511617,,Q5LQD1
511618,,Q7NM52
511619,,Q6NF20
511620,,Q7WHJ2
511621,,Q48PB0
511622,,Q2RKJ5
511623,,Q1LK60
511624,,Q1LMB1
511625,,Q13Q24
511626,,Q92TW7
511627,,A6W5Q4
511628,,A6WAX3
511629,,A6WG90
511630,,Q2RPK8
511631,,Q47MF3
511632,,Q2T6M6
511633,,Q9KEP7
511634,,Q63KE4
511635,,A6T7I4
511636,,A6T8W4
511637,,A6TIL1
511638,,A7JS99
511639,,A7JVV9
511640,,Q65EJ4
511641,,A5EFT2
511642,,A1R1G2
511643,,A1R5Z0
511644,,Q1QSN5
511645,,Q3SMP0
511646,,Q121N8
511647,,D4GUQ9
511648,,B9JJ80
511649,,B9JKP1
511650,,A3T0G1
511651,,Q139Z8
511652,,Q21SI3
511653,,Q221V6
511654,,Q0B6X2
511655,,A6VKK5
511656,,A6VLH6
511657,,A6VPQ5
511658,,B0KBL7
511659,,Q2JYU9
511660,,Q2K1W5
511661,,A3PP83
511662,,Q161U0
511663,,C4GWA5
511664,,A0KH52
511665,,Q0K4F6
511666,,Q0KBC8
511667,,A1WKP8
511668,,A9AMN0
511669,,A9AT90
511670,,B1G018
511671,,B1G0C5
511672,,B1G889
511673,,A4FFA8
511674,,A4FIE3
511675,,B0U7K2
511676,,B0UL63
511677,,B1M1V6
511678,,B1M612
511679,,C7MF44
511680,,B8H6Z8
511681,,B8HAP2
511682,,B8HE59
511683,,C6Y0I7
511684,,B0TBI9
511685,,D2SC11
511686,,B4AJV4
511687,,F8JLI5
511688,,B0U7K1
511689,,Q2JZQ0
511690,,B9JK73
511691,,A1R5Z1
511692,,Q1QSJ9
511693,,Q92WG0
511694,,B8H6Z9
511695,,A7IJG7
511696,,A5W1I8
511697,,C6Y121
511698,,A6X3H1
511699,,C6VYK6
511700,,B1G084
511701,,D2SC10
511702,,B1G890
511703,,Q1QSK3
511704,,G4F6I0
511705,,Q1YDM6
511706,,Q0G455
511707,,A5W1I6
511708,490061260,
511709,490061261,
511710,490060780,
511711,490060875,
511712,490055675,
511713,490061264,
511714,,A1ILX5
511715,,A1ILX6
511716,,A1L2Q3
511717,,A6N8R6
511718,,B0LB15
511719,,B0LKP7
511720,,B0YQD2
511721,,B3NMR5
511722,,B3P2U0
511723,,B3S557
511724,,B4GIX9
511725,,B4GZ44
511726,,B4HH00
511727,,B4HNN2
511728,,B4JIR4
511729,,B4JPR8
511730,,B4JS31
511731,,B4KM84
511732,,B4L947
511733,,B4LJA2
511734,,B4LNK1
511735,,B4MSY8
511736,,B4NBD6
511737,,B4P4K1
511738,,B4P4M0
511739,,B4PNR5
511740,,B4QCE7
511741,,B4R2Y9
511742,,B5XG44
511743,,B7G9E9
511744,,B9RCA2
511745,,C1BRU7
511746,,C1BZD9
511747,,D0NJY6
511748,,D0NK11
511749,,D6WCV7
511750,,D6WCV8
511751,,E0VUR9
511752,,E3X1Z4
511753,,E4YCZ5
511754,,E7EZ94
511755,,E9CC39
511756,,E9J625
511757,,F1AQ81
511758,,P30713
511759,,P46430
511760,,Q16X19
511761,,Q17MA8
511762,,Q28YS9
511763,,Q28YT0
511764,,Q29B45
511765,,Q2I0J3
511766,,Q2NL00
511767,,Q54C73
511768,,Q6NP69
511769,,Q7JYZ9
511770,,Q7K0B6
511771,,Q93113
511772,,Q9GPL8
511773,,Q9VG93
511774,,Q9VG96
511775,,Q9XZ67
511776,,B6DYQ8
511777,,P30711
511778,,Q64471
511779,,Q99L20
511780,,Q9VG98
511781,,Q9VGA0
511782,,Q9VGA1
511783,,O86043
511784,,E8YPE2
511785,,F2K4P1
511786,,B5WNQ0
511787,,D8JKS6
511788,,D5LM83
511789,,Q3BP51
511790,,B3NZS1
511791,,Q1BMQ0
511792,,D0IZS3
511793,,P57108
511794,,D7LQ27
511795,,A1S7R7
511796,,Q11CE3
511797,,Q3IC03
511798,,F1WQT7
511799,,F2IPY8
511800,,A3Y5V9
512244,,Q3IWS6
512245,116686886,
512246,,A0BZQ4
512247,,D2IFM6
512248,,D8FT08
512249,,Q5M8U2
512250,,Q6NL74
512251,,Q8T8R2
512252,,P20432
512255,,S2L789
512256,,B1G083
512259,,B3P1D0
512260,,Q9NCW9
512261,390950843,
512262,504187008,
512263,501561782,
512264,497164459,
512265,503916554,
512266,502657127,
512267,499638041,
512268,490068202,
512269,490068987,
512270,502650606,
512271,503909696,
512272,490063939,
512273,502653084,
512274,502653086,
512275,490663527,
512276,501174598,
512277,493537284,
512278,403522908,
512279,116686884,
512280,,B0RWS6
512281,,D6GL90
512282,,B2FIT1
512283,,B9QYS0
512284,,Q2Y6T7
512285,,Q46XF2
512286,,A6SUV3
512287,,B1XW67
512288,,B8KUH2
512289,,B2UR50
512290,,B2UQC5
512291,,B2URM5
512292,,B2UMI9
512293,,B2ULE2
512294,,B2UMU7
512295,,B2UQF6
512296,,B2UP42
512297,,B2URD4
512298,,Q5LDR3
512299,,Q5L7X2
512300,,Q5LIC0
512301,,Q5LD61
512302,,Q5LIQ5
512303,,Q5LDE3
512304,,Q5LD63
512305,,Q5LFE1
512306,,Q5LI64
512307,,Q5LHU2
512308,,Q5LH20
512309,,Q5LIK5
512310,,Q5LE81
512311,,Q5LCH4
512312,,Q5LDL9
512313,,Q5LFD8
512314,,Q5L7U7
512315,,Q5LAI1
512316,,Q5LF64
512317,,Q5LIH5
512318,,Q5LEZ3
512319,,Q5LBU9
512320,,Q5LIT4
512321,,Q5L7X5
512322,,Q5LGA9
512323,,Q5LIZ8
512324,,Q5LJ67
512325,,Q5LH58
512326,,Q5LDB0
512327,,Q5LA19
512328,,Q5L7F2
512329,,Q5LE23
512330,,Q5LBI4
512331,,Q5LAX4
512332,,Q5LG79
512333,,Q5L8I5
512334,,Q5LAX5
512335,,Q5LF08
512336,,Q5LIK8
512337,,Q5LHG7
512338,,B0NUV9
512339,,B0NNT0
512340,,B0NW18
512341,,B0NPG3
512342,,B0NR30
512343,,B0NV03
512344,,B0NM46
512345,,B0NKY6
512346,,B0NST4
512347,,B0NN20
512348,,B0NP55
512349,,B0NL02
512350,,B0NPD2
512351,,B0NQM6
512352,,B0NWD4
512353,,B0NUS6
512354,,B0NSX4
512355,,B0NQV0
512356,,B0NRB9
512357,,B0NTJ5
512358,,B0NRJ9
512359,,B0NMR5
512360,,B0NTZ6
512361,,B0NVC2
512362,,B0NQJ0
512363,,B0NNX9
512364,,B0NL03
512365,,B0NRL7
512366,,B0NUV7
512367,,B0NUK3
512368,,B0NN58
512369,,B0NN08
512370,,B0NQX0
512371,,B0NPR9
512372,,B0NSJ6
512373,,B0NVV7
512374,,B0NUN0
512375,,B0NSR6
512376,,B0NS24
512377,,B0NL17
512378,,Q8AAC9
512379,,Q8A9Y4
512380,,Q8A3C1
512381,,Q8A2Y3
512382,,Q8ABU6
512383,,Q8A180
512384,,Q89ZY5
512385,,Q8A1C8
512386,,Q8A1L6
512387,,Q8A7J6
512388,,Q8A321
512389,,Q8A043
512390,,Q8A959
512391,,Q89YH7
512392,,Q8A162
512393,,Q8A7C6
512394,,Q89YQ8
512395,,Q8A4M5
512396,,Q8A7R6
512397,,Q8A120
512398,,Q8A084
512399,,Q8A1I3
512400,,Q8A9B8
512401,,Q8A358
512402,,Q8A4I0
512403,,Q8A524
512404,,Q8A0B0
512405,,Q8A9G0
512406,,Q8A3U4
512407,,Q8A7J3
512408,,Q8A923
512409,,Q8A3V4
512410,,Q8A7P1
512411,,Q8AAU8
512412,,Q8A0Q4
512413,,Q8A6S4
512414,,Q8A6S6
512415,,Q8A0G4
512416,,Q89Z25
512417,,Q8A241
512418,,Q8A3X8
512419,,Q8A6S5
512420,,Q8A6Z1
512421,,Q8A663
512422,,Q8A7Q4
512423,,Q8AAC8
512424,,Q8A790
512425,,Q8A2K3
512426,,Q8A9R6
512427,,Q8AB44
512428,,Q8A9T2
512429,,Q8A3I3
512430,,Q8A277
512431,,Q8A8A3
512432,,Q8A097
512433,,Q8A8I4
512434,,Q8A4Q7
512435,,Q8A9X6
512436,,Q8A3A5
512437,,Q8A990
512438,,Q8A5S2
512439,,Q8A2P8
512440,,Q8A4H1
512441,,Q8A6Y7
512442,,Q89YR8
512443,,Q8A6T1
512444,,Q8A764
512445,,Q8A7S7
512446,,Q8A3N1
512447,,Q8A551
512448,,Q8A9J7
512449,,Q8A856
512450,,Q8A3Q7
512451,,Q8A8V9
512452,,Q8A8D0
512453,,Q8A8F1
512454,,Q8A7C7
512455,,Q8A888
512456,,Q8AA11
512457,,Q8A928
512458,,Q8A6P4
512459,,Q8A167
512460,,Q8A039
512461,,Q8A919
512462,,Q8A936
512463,,Q8A2H1
512464,,Q89ZM3
512465,,A6L638
512466,,A6L160
512467,,A6L3V0
512468,,A6L2V0
512469,,A6L2C2
512470,,A6L5B6
512471,,A6KZ04
512472,,A6KWR3
512473,,A6KZ32
512474,,A6KXD5
512475,,A6KX71
512476,,A6L2B1
512477,,A6KWJ5
512478,,A6L545
512479,,A6KZG3
512480,,A6L4L0
512481,,A6L3X0
512482,,A6KYM2
512483,,A6KZY9
512484,,A6KZ64
512485,,A6KZU3
512486,,A6KWF7
512487,,A6KXB8
512488,,A6L3W1
512489,,A6L1C8
512490,,A6L2A1
512491,,A6KYD9
512492,,A6L6U8
512493,,A6L7N4
512494,,A6L7C5
512495,,A6L7C3
512496,,A6L7D5
512497,,A6L2H2
512498,,A6L063
512499,,A6L5G5
512500,,A6KXT8
512501,,A6KWE0
512502,,A6KXH3
512503,,A6L4D6
512504,,A6KXZ7
512505,,A6L436
512506,,A6KYL8
512507,,A6L237
512508,,A6KZR1
512509,,A6L742
512510,,A6KXQ8
512511,,A6L5X3
512512,,A6KZH7
512513,,A6L6Y0
512514,,B7GRS0
512515,,B7GSG4
512516,,E8MRN4
512517,,B7GUR5
512518,,B7GST8
512519,,B7GPS2
512520,,B7GMX9
512521,,B7GT08
512522,,E8MLS5
512523,,B7GU34
512524,,B7GSD1
512525,,B7GNX4
512526,,E8MLI5
512527,,B7GQM0
512528,,B7GNY4
512529,,B7GP10
512530,,B7GQI0
512531,,B7GQQ9
512532,,B7GNW6
512533,,B7GR06
512534,,B7GN74
512535,,A7ZEM2
512536,,A7ZCE4
512537,,A7ZD25
512538,,A7ZDA1
512539,,A7ZBM2
512540,,A7ZDC2
512541,,A7ZGD1
512542,,A7ZEN3
512543,,A7ZEI2
512544,,A7ZAX0
512545,,A7ZBY3
512546,,A7ZG88
512547,,A7ZBZ4
512548,,A7GYL4
512549,,A7H094
512550,,A7GZQ3
512551,,A7GX60
512552,,A7GYV6
512553,,A7GWD2
512554,,A7H061
512555,,A7GXV2
512556,,A7GWL5
512557,,A7GXC9
512558,,A7GYB7
512559,,A7GVR5
512560,,A7GX57
512561,,A7GWI0
512562,,A7GW84
512563,,A7GY60
512564,,Q0PA97
512565,,Q0P8C5
512566,,Q0PBM2
512567,,Q0P934
512568,,Q0PA09
512569,,Q4HT10
512570,,Q4HQE1
512571,,Q4HSR4
512572,,Q4HSL6
512573,,Q4HRB7
512574,,Q4HT88
512575,,Q4HNF6
512576,,Q4HPF6
512577,,Q6FPA0
512578,,Q6FLU9
512579,,Q6FY73
512580,,Q6FU21
512581,,Q6FRR3
512582,,Q6FK13
512583,,Q6FLT2
512584,,O93794
512585,,Q6FTZ0
512586,,A8ALT1
512587,,A8AJC0
512588,,A8ACH3
512589,,A8AIA2
512590,,A8AK64
512591,,A8ACL1
512592,,A8AL71
512593,,A8ANZ2
512594,,A8ADZ3
512595,,A8APR5
512596,,A8AMV8
512597,,A8AMN1
512598,,A8AN03
512599,,A8AIQ5
512600,,A8ADL4
512601,,A8AEA9
512602,,A8AL17
512603,,A8APQ8
512604,,A8AJI6
512605,,A8AN59
512606,,A8AFE1
512607,,A8AJR2
512608,,A8AGY8
512609,,A8AEE3
512610,,A8AG24
512611,,A8AQA1
512612,,A8AHT7
512613,,A8AKB0
512614,,A8ADC1
512615,,A8AMW6
512616,,A8ADZ5
512617,,A8AD32
512618,,A8ADZ7
512619,,A8ANK8
512620,,A8AQV8
512621,,A8APL1
512622,,A8AJX0
512623,,Q836C1
512624,,S0L456
512625,,Q837J6
512626,,Q834F1
512627,,Q833V6
512628,,Q835W1
512629,,S0PED4
512630,,H7C794
512631,,S0L6L6
512632,,Q833S3
512633,,Q838R2
512634,,Q834L6
512635,,Q839Z1
512636,,Q832K7
512637,,Q836A8
512638,,Q82ZA3
512639,,Q82ZY5
512640,,Q82YZ0
512641,,Q835P1
512642,,Q836Q7
512643,,Q837B6
512644,,Q3XYQ7
512645,,Q3XWQ7
512646,,I3U182
512647,,Q3XZ23
512648,,Q3XXG8
512649,,I3U1B9
512650,,I3TZ73
512651,,Q3XZY5
512652,,Q3Y2X3
512653,,Q3XXZ8
512654,,Q3XXL8
512655,,Q3Y127
512656,,Q3XWC6
512657,,Q3Y3H2
512658,,Q3XYG9
512659,,Q3XWT7
512660,,Q3Y3C5
512661,,Q3XZE2
512662,,Q3XZ37
512663,,Q3Y2D2
512664,,Q3XYJ6
512665,,Q3XXY5
512666,,B0RZK1
512667,,B0S3L3
512668,,B0S291
512669,,B0RZK8
512670,,B0S1X5
512671,,B0S1S6
512672,,B0S0W8
512673,,B0S0Y4
512674,,B0S271
512675,,B0S1T9
512676,,B0S3I7
512677,,B0S1J8
512678,,B0S388
512679,,B0S367
512680,,B0S1C2
512681,,B0S420
512682,,K4NR77
512683,,O24971
512684,,P56116
512685,,O25917
512686,,O25026
512687,,O25153
512688,,E8QU93
512689,,E8QSP1
512690,,E8QVM6
512691,,E8QUL7
512692,,E8QUU0
512693,,E8QUQ4
512694,,Q03B70
512695,,Q034H3
512696,,Q033V1
512697,,Q039C5
512698,,Q037V9
512699,,Q03D51
512700,,Q038C1
512701,,Q03AD6
512702,,Q038D3
512703,,Q03AM2
512704,,Q039X8
512705,,Q03BV8
512706,,Q034Q1
512707,,Q035Z3
512708,,Q039D6
512709,,Q039W3
512710,,Q03CI9
512711,,Q033P4
512712,,Q03AN8
512713,,Q1G8B4
512714,,Q1G9C2
512715,,Q1G7T0
512716,,Q1GC39
512717,,Q1GAD1
512718,,Q1GAY3
512719,,Q1GAB7
512720,,Q1GAH8
512721,,Q1G939
512722,,Q044L9
512723,,Q047F0
512724,,Q040V0
512725,,Q043J7
512726,,Q045Q4
512727,,Q041W3
512728,,Q042J6
512729,,Q046Z5
512730,,Q724B6
512731,,Q721S2
512732,,Q725G5
512733,,Q721S5
512734,,Q71X07
512735,,Q720D5
512736,,Q721E5
512737,,Q71ZG2
512738,,Q725B4
512739,,Q720Q5
512740,,Q721M4
512741,,Q71Y67
512742,,Q722K5
512743,,Q71YS7
512744,,Q71Y10
512745,,Q71W92
512746,,Q71ZR6
512747,,Q71WJ7
512748,,Q71ZU2
512749,,A6LHL2
512750,,A6LA20
512751,,A6LG09
512752,,A6LBQ9
512753,,A6LCR4
512754,,A6LFJ0
512755,,A6LAP5
512756,,A6LHL7
512757,,A6LFE4
512758,,A6LDB9
512759,,A6LHX8
512760,,A6L876
512761,,A6LC80
512762,,A6LBR5
512763,,A6LBT0
512764,,A6LDA2
512765,,A6LHC9
512766,,A6LGJ3
512767,,A6LE75
512768,,A6LBB9
512769,,A6LHL8
512770,,A6L9T8
512771,,A6LDC3
512772,,A6LF28
512773,,A6LHT7
512774,,A6LA63
512775,,A6LBJ4
512776,,A6LIG8
512777,,A6LBZ2
512778,,A6L9P9
512779,,A6LEP9
512780,,A6LH87
512781,,A6LAZ5
512782,,A6LFT3
512783,,A6L9T4
512784,,A6LH56
512785,,A6LCF5
512786,,A6LF72
512787,,A6LIV1
512788,,A6LBU0
512789,,A6LAT4
512790,,A6LA62
512791,,A6LFS1
512792,,A6LHX9
512793,,A6LB51
512794,,A6LFJ9
512795,,A6LHU3
512796,,A6L9C1
512797,,A6LHN4
512798,,A6LHK8
512799,,A6LA21
512800,,A6LDG9
512801,,A6LDH0
512802,,A6LF71
512803,,A6L9N3
512804,,A6LEJ8
512805,,A6LI42
512806,,A6L896
512807,,A6LAV7
512808,,A6LH96
512809,,A6LFI0
512810,,A6L9E8
512811,,A6LGU6
512812,,A6LET5
512813,,A6LBM2
512814,,A6LAZ1
512815,,A6LHX7
512816,,A6LCZ8
512817,,B2RL29
512818,,B2RGN7
512819,,B2RJ78
512820,,B2RIU8
512821,,B2RHT7
512822,,B2RGR5
512823,,B2RGW1
512824,,B2RL68
512825,,B2RMC4
512826,,B2RLP2
512827,,Q7MWB2
512828,,Q7MUQ7
512829,,Q7MW90
512830,,Q7MUR1
512831,,D1BL24
512832,,D1BQ83
512833,,D1BME6
512834,,D1BQQ7
512835,,D1BPS6
512836,,D1BMW1
512837,,Q9KLN8
512838,,Q9KQS3
512839,,Q9KSB0
512840,,Q9KM66
512841,,Q9KMR3
512842,,Q9KT20
512843,,Q9KSF8
512844,,Q9KSD9
512845,,Q9KVX3
512846,,Q9KT17
512847,,Q9KMT2
512848,,Q9KNJ0
512849,,Q9KTU6
512850,,Q9KPD9
512851,,Q9KPC0
512852,,Q9KLQ9
512853,,Q9KV54
512854,,Q9KU10
512855,,Q9KLK7
512856,,P22359
512857,,Q9KRK1
512858,,Q9KLN4
512859,,Q9KSV0
512860,,Q9KLM4
512861,,Q9KV13
512862,,Q9KLR7
512863,,Q9KU35
512864,,Q9KQD7
512865,,Q9KRW3
512866,,Q9KKK9
512867,,Q9KS63
512868,,Q9KRI8
512869,,Q9KMV7
512870,,Q9KL95
512871,,Q9KN25
512872,,Q9KNL9
512873,,Q9KUA1
512874,,H9L4P6
512875,,Q9KR16
512876,,Q9KT21
512877,,Q9KPJ8
512878,,Q9KM57
512879,,Q9KRN1
512880,,Q9KM24
512881,,Q9KNN8
512882,,Q9KS16
512883,,Q9KSE2
512884,,Q9KSI0
512885,,C5RBN5
512886,,C5RAW9
512887,,C5R9L8
512888,,C5RBK1
512889,,C5R8C4
512890,,C5RBE1
512891,,C5R7X1
512892,,C5R9B4
512893,,C5R9Y6
512894,,C5R9C4
512895,,B7GN50
512896,,C5RB14
512897,,A6LC98
512898,,Q71VS0
512899,,Q834N9
512900,,B7GMY9
512901,,Q9KSH0
512902,,C5R9P8
512903,,Q3Y1C8
512904,,B7GNL2
512905,,C5RBY2
512906,,A8ACQ9
512907,,B7GTV3
512908,,Q9KRC1
512909,,Q9KM69
512910,,A8AP59
512911,,Q036L9
512912,,H7C6V6
512913,,C5RCN9
512914,,Q723B5
512915,,Q839J3
512916,,Q9KTJ3
512917,,B7GPL8
512918,,C5RA42
512919,,A8ARD5
512920,,Q5LBV2
512921,,Q838B8
512922,,Q3XZ94
512923,,Q82ZT5
512924,,I3U3N8
512925,,Q03CA6
512926,,C5RBT0
512927,,Q836Z0
512928,,Q1G960
512929,,Q03C16
512930,,I3TZ89
512931,,A8ADT1
512932,,Q9KLT7
512933,,Q3XZR0
512934,,A8AKN6
512935,,C5RD49
512936,,Q3Y0A8
512937,,Q9KV68
512938,,Q045N1
512939,,A8AKY8
512940,,Q71Y28
512941,,B7GP17
512942,,Q835G7
512943,,B7GT33
512944,,Q832I8
512945,,Q721V9
512946,,B7GN38
512947,,Q71Z69
512948,,Q835X8
512949,,Q833M2
512950,,E8MQX1
512951,,A8AMU1
512952,,Q71YU1
512953,,A8ALL8
512954,,E8MNU5
512955,,Q8A1P6
512956,,Q725D3
512957,,A8AIV4
512958,,B7GRY4
512959,,A8AH41
512960,,A8AP58
512961,,A8AGZ5
512962,,Q042D7
512963,,Q046K0
512964,,Q03BB5
512965,,A8AMD6
512966,,E8MR56
512967,,Q9KLR8
512968,,Q724F8
512969,,Q045F5
512970,,Q3XWY3
512971,,Q03AX7
512972,,Q9KN33
512973,,B7GSJ6
512974,,B7GPL4
512975,,Q71XN5
512976,,B7GPP0
512977,,Q040Q5
512978,,Q03AJ5
512979,,A8AFD0
512980,,B7GPA2
512981,,B7GUH5
512982,,A8ANS2
512983,,Q836N7
512984,,Q9KPM9
512985,,I3U337
512986,,Q82YR3
512987,,B7GQ94
512988,,Q3Y3F6
512989,,Q035V9
512990,,B7GPP1
512991,,I3TY23
512992,,B7GT82
512993,,A8AK84
512994,,Q721D6
512995,,B0S249
512996,,Q5LAN1
512997,,Q03C45
512998,,A8AQY9
512999,,Q71W27
513000,,B7GT44
513001,,B7GNW3
513002,,A8AE81
513003,,Q9KNQ4
513004,,Q9KRS9
513005,,Q3Y2S8
513006,,Q3XXJ1
513007,,A8AJP6
513008,,A8AKB7
513009,,C5RBH5
513010,,I3U684
513011,,Q5LIN9
513012,,Q1GBH3
513013,,Q71Y19
513014,,C5RCD6
513015,,Q9KSC3
513016,,Q3Y3V6
513017,,Q9KSQ0
513018,,Q03BF1
513019,,Q045B6
513020,,Q71XM4
513021,,A8AJ69
513022,,C5R984
513023,,Q042Z2
513024,,Q3Y3L2
513025,,B7GPL9
513026,,Q037S3
513027,,Q720G9
513028,,E8MQG5
513029,,Q3XZP2
513030,,Q5L8H1
513031,,A8AJ17
513032,,Q722G2
513033,,A8ANM9
513034,,Q041I3
513035,,B0S3D9
513036,,Q836F7
513037,,B7GUB3
513038,,Q71YU3
513039,,A8ANM0
513040,,Q037K9
513041,,Q82ZB0
513042,,Q3XZZ1
513043,,Q5L938
513044,,Q722Q0
513045,,I3U3S3
513046,,C5RBE4
513047,,A8ACJ6
513048,,A8AGJ7
513049,,Q837M2
513050,,Q5LIE0
513051,,Q723R2
513052,,Q721K8
513053,,Q722X5
513054,,A7H043
513055,,Q3Y1K5
513056,,B0S2V5
513057,,A8AMY1
513058,,D1BPN7
513059,,C5RBH6
513060,,Q721Q4
513061,,Q046U6
513062,,Q046M3
513063,,Q046M0
513064,,A8AQB7
513065,,I3TYC5
513066,,Q3XZJ0
513067,,Q832F6
513068,,Q046T4
513069,,B2URC0
513070,,Q3Y031
513071,,Q045E1
513072,,Q037P5
513073,,Q834H6
513074,,Q8A5Z0
513075,,A8ADH1
513076,,B2UPI4
513077,,A6L049
513078,,C5R999
513079,,C5R9S7
513080,,Q834E6
513081,,A8AFR6
513082,,Q71Y18
513083,,Q8A870
513084,,Q1GBA6
513085,,A7ZC23
513086,,I3U1G0
513087,,Q82YV4
513088,,Q3Y1T7
513089,,Q9KLZ1
513090,,B0S0L9
513091,,A8AEC3
513092,,A8AJZ4
513093,,Q035Y4
513094,,Q838Y2
513095,,Q3Y0U4
513096,,Q1G8W3
513097,,A8AGT9
513098,,Q3Y033
513099,,Q1G8Y3
513100,,Q041S6
513101,,A8AM17
513102,,C5RAN3
513103,,Q034B2
513104,,I3U536
513105,,A8ALI1
513106,,Q71Z91
513107,,Q3Y0E1
513108,,Q82ZL9
513109,,D1BPB7
513110,,Q3Y0A2
513111,,Q8A5Y3
513112,,Q3Y3V7
513113,,Q723T9
513114,,A8APY8
513115,,Q03D05
513116,,Q7MVP1
513117,,Q036F0
513118,,A8ARJ0
513119,,A6LB02
513120,,Q725E9
513121,,Q3Y1E1
513122,,B7GTM0
513123,,A8ACR1
513124,,Q035Q9
513125,,Q721L8
513126,,Q830E8
513127,,Q830X8
513128,,Q839P5
513129,,Q71XM2
513130,,Q9KQU8
513131,,B2UM47
513132,,G8JZS5
513133,,B7GTL6
513134,,I3TZR4
513135,,Q835X6
513136,,Q3XXC9
513137,,Q833B3
513138,,A6L0U0
513139,,Q71XC4
513140,,Q037I3
513141,,Q033U2
513142,,Q9KL76
513143,,Q835K5
513144,,Q71XR4
513145,,Q833W6
513146,,C5R8R4
